filename,pred_color,pred_char,true_color,true_char,color_error,char_error,error_type
46696_4.png,u,1,u,I,False,True,char_only
46722_5.png,u,0,u,O,False,True,char_only
46749_5.png,u,1,u,7,False,True,char_only
46782_1.png,u,W,u,N,False,True,char_only
46783_3.png,u,J,u,3,False,True,char_only
46815_3.png,r,N,r,W,False,True,char_only
46835_4.png,u,0,u,O,False,True,char_only
46845_3.png,u,P,u,D,False,True,char_only
46869_2.png,u,8,u,R,False,True,char_only
47021_4.png,u,1,u,I,False,True,char_only
47070_3.png,u,9,u,0,False,True,char_only
47128_3.png,u,G,u,C,False,True,char_only
47133_5.png,u,N,u,W,False,True,char_only
47161_4.png,u,0,u,O,False,True,char_only
47196_5.png,u,L,u,V,False,True,char_only
47198_3.png,u,O,u,D,False,True,char_only
47201_2.png,r,3,r,2,False,True,char_only
47274_5.png,r,Q,u,Q,True,False,color_only
47359_5.png,r,1,r,7,False,True,char_only
47371_1.png,u,V,u,I,False,True,char_only
47490_4.png,u,0,u,3,False,True,char_only
47493_5.png,u,T,u,L,False,True,char_only
47501_1.png,r,4,r,A,False,True,char_only
47581_4.png,u,M,u,N,False,True,char_only
47590_4.png,u,V,u,Y,False,True,char_only
47592_3.png,u,8,u,4,False,True,char_only
47690_1.png,r,0,r,O,False,True,char_only
47755_2.png,r,I,r,J,False,True,char_only
47805_2.png,r,F,r,E,False,True,char_only
47828_2.png,r,I,r,1,False,True,char_only
47857_4.png,u,1,u,I,False,True,char_only
47875_5.png,u,O,u,9,False,True,char_only
47966_1.png,u,F,u,E,False,True,char_only
48066_2.png,r,X,r,K,False,True,char_only
48138_4.png,r,G,r,C,False,True,char_only
48139_2.png,u,T,u,X,False,True,char_only
48190_1.png,u,P,u,F,False,True,char_only
48235_1.png,r,0,r,D,False,True,char_only
48236_5.png,r,L,r,U,False,True,char_only
48237_3.png,u,H,u,B,False,True,char_only
48289_2.png,u,C,u,G,False,True,char_only
48322_2.png,u,I,u,E,False,True,char_only
48328_3.png,r,I,r,4,False,True,char_only
48328_4.png,r,4,r,1,False,True,char_only
48350_1.png,u,F,u,E,False,True,char_only
48373_2.png,u,5,u,F,False,True,char_only
48423_2.png,r,5,r,S,False,True,char_only
48474_2.png,r,X,r,Y,False,True,char_only
48487_5.png,u,J,u,D,False,True,char_only
48548_5.png,u,4,u,9,False,True,char_only
48602_5.png,u,8,u,G,False,True,char_only
48716_2.png,u,I,u,L,False,True,char_only
48745_3.png,u,Q,u,O,False,True,char_only
48870_2.png,r,0,r,U,False,True,char_only
48873_4.png,u,R,u,B,False,True,char_only
48916_5.png,u,V,u,J,False,True,char_only
48929_2.png,r,Y,r,X,False,True,char_only
48939_2.png,u,I,u,T,False,True,char_only
49044_3.png,u,0,u,O,False,True,char_only
49101_2.png,r,V,r,U,False,True,char_only
49145_2.png,u,L,u,I,False,True,char_only
49202_4.png,r,I,r,T,False,True,char_only
49224_1.png,u,J,u,5,False,True,char_only
49228_5.png,u,0,u,U,False,True,char_only
49277_5.png,u,U,u,N,False,True,char_only
49317_5.png,u,5,u,8,False,True,char_only
49504_3.png,u,O,u,0,False,True,char_only
49523_2.png,r,I,r,T,False,True,char_only
49638_2.png,r,1,r,I,False,True,char_only
49719_4.png,u,H,u,W,False,True,char_only
49719_5.png,r,Z,r,E,False,True,char_only
49974_3.png,r,H,r,N,False,True,char_only
